Date,County,ED Visit Count,Hospitalization Count
2020-09-09,Daviess,1,0
2020-09-10,Daviess,1,0
2020-09-11,Daviess,0,0
2020-09-12,Daviess,2,1
2020-09-13,Daviess,0,0
2020-09-14,Daviess,0,2
2020-09-15,Daviess,0,0
2020-09-16,Daviess,1,1
2020-09-17,Daviess,1,0
2020-09-18,Daviess,1,0
2020-09-19,Daviess,2,1
2020-09-20,Daviess,2,0
2020-09-21,Daviess,2,0
2020-09-22,Daviess,1,1
2020-09-23,Daviess,1,0
2020-09-24,Daviess,2,0
2020-09-25,Daviess,1,1
2020-09-26,Daviess,1,0
2020-09-27,Daviess,1,2
2020-09-28,Daviess,1,1
2020-09-29,Daviess,0,0
2020-09-30,Daviess,0,1
2020-10-01,Daviess,0,0
2020-10-02,Daviess,1,0
2020-10-03,Daviess,1,0
2020-10-04,Daviess,2,0
2020-10-05,Daviess,0,0
2020-10-06,Daviess,0,0
2020-10-07,Daviess,0,0
2020-10-08,Daviess,1,0
2020-10-09,Daviess,1,0
2020-10-10,Daviess,2,1
2020-10-11,Daviess,1,0
2020-10-12,Daviess,1,2
2020-10-13,Daviess,1,0
2020-10-14,Daviess,3,1
2020-10-15,Daviess,0,1
2020-10-16,Daviess,1,1
2020-10-17,Daviess,0,1
2020-10-18,Daviess,0,1
2020-10-19,Daviess,1,1
2020-10-20,Daviess,2,2
2020-10-21,Daviess,7,2
2020-10-22,Daviess,3,0
2020-10-23,Daviess,1,0
2020-10-24,Daviess,0,0
2020-10-25,Daviess,2,0
2020-10-26,Daviess,2,1
2020-10-27,Daviess,3,0
2020-10-28,Daviess,1,1
2020-10-29,Daviess,1,0
2020-10-30,Daviess,1,1
2020-10-31,Daviess,3,2
2020-11-01,Daviess,0,0
2020-11-02,Daviess,1,1
2020-11-03,Daviess,2,2
2020-11-04,Daviess,2,1
2020-11-05,Daviess,2,2
2020-11-06,Daviess,1,0
2020-11-07,Daviess,1,0
2020-11-08,Daviess,1,0
2020-11-09,Daviess,3,0
2020-11-10,Daviess,2,0
2020-11-11,Daviess,1,1
2020-11-12,Daviess,0,1
2020-11-13,Daviess,2,0
2020-11-14,Daviess,1,0
2020-11-15,Daviess,0,1
2020-03-01,De Kalb,1,0
2020-03-02,De Kalb,0,0
2020-03-03,De Kalb,0,0
2020-03-04,De Kalb,0,0
2020-03-05,De Kalb,0,0
2020-03-06,De Kalb,0,0
2020-03-07,De Kalb,0,0
2020-03-08,De Kalb,1,0
2020-03-09,De Kalb,0,0
2020-03-10,De Kalb,0,0
2020-03-11,De Kalb,1,0
2020-03-12,De Kalb,0,0
2020-03-13,De Kalb,0,0
2020-03-14,De Kalb,0,0
2020-03-15,De Kalb,0,0
2020-03-16,De Kalb,1,0
2020-03-17,De Kalb,0,0
2020-03-18,De Kalb,0,0
2020-03-19,De Kalb,0,1
2020-03-20,De Kalb,0,0
2020-03-21,De Kalb,1,1
2020-03-22,De Kalb,0,0
2020-03-23,De Kalb,0,0
2020-03-24,De Kalb,0,1
2020-03-25,De Kalb,1,0
2020-03-26,De Kalb,0,0
2020-03-27,De Kalb,0,0
2020-03-28,De Kalb,0,0
2020-03-29,De Kalb,0,1
2020-03-30,De Kalb,0,0
2020-03-31,De Kalb,0,0
2020-04-01,De Kalb,0,0
2020-04-02,De Kalb,0,0
2020-04-03,De Kalb,1,0
2020-04-04,De Kalb,1,0
2020-04-05,De Kalb,0,0
2020-04-06,De Kalb,0,1
2020-04-07,De Kalb,0,0
2020-04-08,De Kalb,0,0
2020-04-09,De Kalb,0,0
2020-04-10,De Kalb,0,0
2020-04-11,De Kalb,0,0
2020-04-12,De Kalb,1,1
2020-04-13,De Kalb,0,0
2020-04-14,De Kalb,0,0
2020-04-15,De Kalb,0,0
2020-04-16,De Kalb,1,0
2020-04-17,De Kalb,0,0
2020-04-18,De Kalb,0,0
2020-04-19,De Kalb,0,0
2020-04-20,De Kalb,0,0
2020-04-21,De Kalb,0,0
2020-04-22,De Kalb,0,0
2020-04-23,De Kalb,0,1
2020-04-24,De Kalb,0,1
2020-04-25,De Kalb,0,0
2020-04-26,De Kalb,0,0
2020-04-27,De Kalb,0,0
2020-04-28,De Kalb,0,0
2020-04-29,De Kalb,0,0
2020-04-30,De Kalb,0,0
2020-05-01,De Kalb,0,0
2020-05-02,De Kalb,0,0
2020-05-03,De Kalb,0,0
2020-05-04,De Kalb,0,0
2020-05-05,De Kalb,0,0
2020-05-06,De Kalb,0,0
2020-05-07,De Kalb,0,0
2020-05-08,De Kalb,0,0
2020-05-09,De Kalb,0,0
2020-05-10,De Kalb,0,0
2020-05-11,De Kalb,1,0
2020-05-12,De Kalb,0,0
2020-05-13,De Kalb,0,0
2020-05-14,De Kalb,0,0
2020-05-15,De Kalb,0,0
2020-05-16,De Kalb,0,0
2020-05-17,De Kalb,0,0
2020-05-18,De Kalb,0,1
2020-05-19,De Kalb,0,0
2020-05-20,De Kalb,2,0
2020-05-21,De Kalb,0,0
2020-05-22,De Kalb,0,0
2020-05-23,De Kalb,0,0
2020-05-24,De Kalb,0,0
2020-05-25,De Kalb,1,0
2020-05-26,De Kalb,0,0
2020-05-27,De Kalb,0,0
2020-05-28,De Kalb,0,0
2020-05-29,De Kalb,1,0
2020-05-30,De Kalb,0,0
2020-05-31,De Kalb,0,0
2020-06-01,De Kalb,1,0
2020-06-02,De Kalb,0,0
2020-06-03,De Kalb,0,0
2020-06-04,De Kalb,1,0
2020-06-05,De Kalb,0,0
2020-06-06,De Kalb,0,2
2020-06-07,De Kalb,1,0
2020-06-08,De Kalb,1,1
2020-06-09,De Kalb,1,2
2020-06-10,De Kalb,0,1
2020-06-11,De Kalb,3,2
2020-06-12,De Kalb,0,0
2020-06-13,De Kalb,0,0
2020-06-14,De Kalb,2,0
2020-06-15,De Kalb,1,0
2020-06-16,De Kalb,0,0
2020-06-17,De Kalb,2,2
2020-06-18,De Kalb,0,1
2020-06-19,De Kalb,0,0
2020-06-20,De Kalb,0,0
2020-06-21,De Kalb,0,0
2020-06-22,De Kalb,3,1
2020-06-23,De Kalb,1,0
2020-06-24,De Kalb,3,0
2020-06-25,De Kalb,0,0
2020-06-26,De Kalb,3,1
2020-06-27,De Kalb,1,0
2020-06-28,De Kalb,0,0
2020-06-29,De Kalb,1,0
2020-06-30,De Kalb,2,2
2020-07-01,De Kalb,0,0
2020-07-02,De Kalb,0,0
2020-07-03,De Kalb,0,0
2020-07-04,De Kalb,0,0
2020-07-05,De Kalb,0,0
2020-07-06,De Kalb,1,0
2020-07-07,De Kalb,0,0
2020-07-08,De Kalb,0,0
2020-07-09,De Kalb,1,0
2020-07-10,De Kalb,1,1
2020-07-11,De Kalb,0,0
2020-07-12,De Kalb,0,0
2020-07-13,De Kalb,1,1
2020-07-14,De Kalb,2,1
2020-07-15,De Kalb,1,0
2020-07-16,De Kalb,0,0
2020-07-17,De Kalb,0,0
2020-07-18,De Kalb,1,0
2020-07-19,De Kalb,0,0
2020-07-20,De Kalb,1,1
2020-07-21,De Kalb,1,0
2020-07-22,De Kalb,0,0
2020-07-23,De Kalb,0,0
2020-07-24,De Kalb,0,1
2020-07-25,De Kalb,1,0
2020-07-26,De Kalb,1,1
2020-07-27,De Kalb,1,0
2020-07-28,De Kalb,0,0
2020-07-29,De Kalb,0,0
2020-07-30,De Kalb,0,1
2020-07-31,De Kalb,2,0
2020-08-01,De Kalb,1,1
2020-08-02,De Kalb,0,1
2020-08-03,De Kalb,0,0
2020-08-04,De Kalb,0,0
2020-08-05,De Kalb,1,0
2020-08-06,De Kalb,1,0
2020-08-07,De Kalb,0,0
2020-08-08,De Kalb,1,0
2020-08-09,De Kalb,1,0
2020-08-10,De Kalb,2,0
2020-08-11,De Kalb,0,0
2020-08-12,De Kalb,1,0
2020-08-13,De Kalb,2,0
2020-08-14,De Kalb,1,0
2020-08-15,De Kalb,1,0
2020-08-16,De Kalb,2,0
2020-08-17,De Kalb,1,1
2020-08-18,De Kalb,1,1
2020-08-19,De Kalb,0,0
2020-08-20,De Kalb,1,0
2020-08-21,De Kalb,2,0
2020-08-22,De Kalb,0,1
2020-08-23,De Kalb,1,0
2020-08-24,De Kalb,1,0
2020-08-25,De Kalb,2,0
2020-08-26,De Kalb,1,2
2020-08-27,De Kalb,1,0
2020-08-28,De Kalb,0,0
2020-08-29,De Kalb,1,0
2020-08-30,De Kalb,2,1
2020-08-31,De Kalb,0,2
2020-09-01,De Kalb,1,0
2020-09-02,De Kalb,0,0
2020-09-03,De Kalb,0,2
2020-09-04,De Kalb,1,1
2020-09-05,De Kalb,1,2
2020-09-06,De Kalb,1,1
2020-09-07,De Kalb,2,2
2020-09-08,De Kalb,3,2
2020-09-09,De Kalb,0,1
2020-09-10,De Kalb,0,0
2020-09-11,De Kalb,3,1
2020-09-12,De Kalb,0,0
2020-09-13,De Kalb,1,0
2020-09-14,De Kalb,1,0
2020-09-15,De Kalb,0,0
2020-09-16,De Kalb,2,0
2020-09-17,De Kalb,0,0
2020-09-18,De Kalb,1,0
2020-09-19,De Kalb,2,2
2020-09-20,De Kalb,1,0
2020-09-21,De Kalb,2,0
2020-09-22,De Kalb,1,0
2020-09-23,De Kalb,1,0
2020-09-24,De Kalb,1,0
2020-09-25,De Kalb,0,0
2020-09-26,De Kalb,1,1
2020-09-27,De Kalb,1,0
2020-09-28,De Kalb,0,2
2020-09-29,De Kalb,1,0
2020-09-30,De Kalb,0,0
2020-10-01,De Kalb,0,0
2020-10-02,De Kalb,0,2
2020-10-03,De Kalb,2,1
2020-10-04,De Kalb,0,1
2020-10-05,De Kalb,1,0
2020-10-06,De Kalb,2,1
2020-10-07,De Kalb,2,0
2020-10-08,De Kalb,1,1
2020-10-09,De Kalb,3,2
2020-10-10,De Kalb,1,0
2020-10-11,De Kalb,2,0
2020-10-12,De Kalb,3,0
2020-10-13,De Kalb,1,0
2020-10-14,De Kalb,1,4
2020-10-15,De Kalb,2,1
2020-10-16,De Kalb,1,1
2020-10-17,De Kalb,2,1
2020-10-18,De Kalb,0,0
2020-10-19,De Kalb,5,1
2020-10-20,De Kalb,1,3
2020-10-21,De Kalb,2,2
2020-10-22,De Kalb,2,2
2020-10-23,De Kalb,2,0
2020-10-24,De Kalb,5,3
2020-10-25,De Kalb,3,0
2020-10-26,De Kalb,4,1
2020-10-27,De Kalb,1,0
2020-10-28,De Kalb,2,3
2020-10-29,De Kalb,2,3
2020-10-30,De Kalb,3,1
2020-10-31,De Kalb,4,1
2020-11-01,De Kalb,7,1
2020-11-02,De Kalb,2,0
2020-11-03,De Kalb,1,1
2020-11-04,De Kalb,5,3
2020-11-05,De Kalb,5,1
2020-11-06,De Kalb,8,1
2020-11-07,De Kalb,6,5
2020-11-08,De Kalb,5,1
2020-11-09,De Kalb,7,3
2020-11-10,De Kalb,7,3
2020-11-11,De Kalb,3,1
2020-11-12,De Kalb,4,3
2020-11-13,De Kalb,2,2
2020-11-14,De Kalb,2,3
2020-11-15,De Kalb,2,2
2020-03-01,Dearborn,0,0
2020-03-02,Dearborn,0,0
2020-03-03,Dearborn,0,0
2020-03-04,Dearborn,0,0
2020-03-05,Dearborn,0,0
2020-03-06,Dearborn,1,0
2020-03-07,Dearborn,0,0
2020-03-08,Dearborn,1,1
2020-03-09,Dearborn,0,0
2020-03-10,Dearborn,1,1
2020-03-11,Dearborn,0,0
2020-03-12,Dearborn,0,0
2020-03-13,Dearborn,0,0
2020-03-14,Dearborn,1,0
2020-03-15,Dearborn,1,1
2020-03-16,Dearborn,0,0
2020-03-17,Dearborn,0,0
2020-03-18,Dearborn,3,2
2020-03-19,Dearborn,0,0
2020-03-20,Dearborn,0,0
2020-03-21,Dearborn,0,0
2020-03-22,Dearborn,1,1
2020-03-23,Dearborn,1,3
2020-03-24,Dearborn,2,2
2020-03-25,Dearborn,3,2
2020-03-26,Dearborn,0,0
2020-03-27,Dearborn,0,1
2020-03-28,Dearborn,0,0
2020-03-29,Dearborn,2,1
2020-03-30,Dearborn,1,3
2020-03-31,Dearborn,0,0
2020-04-01,Dearborn,0,2
2020-04-02,Dearborn,2,1
2020-04-03,Dearborn,0,0
2020-04-04,Dearborn,1,0
2020-04-05,Dearborn,0,0
2020-04-06,Dearborn,2,2
2020-04-07,Dearborn,1,0
2020-04-08,Dearborn,1,0
2020-04-09,Dearborn,0,0
2020-04-10,Dearborn,0,0
2020-04-11,Dearborn,0,0
2020-04-12,Dearborn,0,0
2020-04-13,Dearborn,2,1
2020-04-14,Dearborn,0,0
2020-04-15,Dearborn,0,0
2020-04-16,Dearborn,0,0
2020-04-17,Dearborn,1,0
2020-04-18,Dearborn,1,1
2020-04-19,Dearborn,1,1
2020-04-20,Dearborn,0,1
2020-04-21,Dearborn,2,3
2020-04-22,Dearborn,0,0
2020-04-23,Dearborn,2,1
2020-04-24,Dearborn,2,1
2020-04-25,Dearborn,0,0
2020-04-26,Dearborn,1,1
2020-04-27,Dearborn,2,0
2020-04-28,Dearborn,1,1
2020-04-29,Dearborn,3,3
2020-04-30,Dearborn,1,0
2020-05-01,Dearborn,2,2
2020-05-02,Dearborn,3,0
2020-05-03,Dearborn,1,1
2020-05-04,Dearborn,3,2
2020-05-05,Dearborn,0,0
2020-05-06,Dearborn,0,1
2020-05-07,Dearborn,0,0
2020-05-08,Dearborn,2,0
2020-05-09,Dearborn,0,0
2020-05-10,Dearborn,0,0
2020-05-11,Dearborn,2,1
2020-05-12,Dearborn,1,1
2020-05-13,Dearborn,2,0
2020-05-14,Dearborn,0,0
2020-05-15,Dearborn,0,0
2020-05-16,Dearborn,1,0
2020-05-17,Dearborn,0,0
2020-05-18,Dearborn,0,0
2020-05-19,Dearborn,0,0
2020-05-20,Dearborn,0,0
2020-05-21,Dearborn,0,0
2020-05-22,Dearborn,2,1
2020-05-23,Dearborn,0,0
2020-05-24,Dearborn,0,0
2020-05-25,Dearborn,1,1
2020-05-26,Dearborn,0,0
2020-05-27,Dearborn,1,1
2020-05-28,Dearborn,0,0
2020-05-29,Dearborn,0,0
2020-05-30,Dearborn,0,0
2020-05-31,Dearborn,0,0
2020-06-01,Dearborn,0,0
2020-06-02,Dearborn,1,0
2020-06-03,Dearborn,0,0
2020-06-04,Dearborn,1,0
2020-06-05,Dearborn,1,0
2020-06-06,Dearborn,0,0
2020-06-07,Dearborn,2,0
2020-06-08,Dearborn,0,0
2020-06-09,Dearborn,0,0
2020-06-10,Dearborn,0,1
2020-06-11,Dearborn,0,0
2020-06-12,Dearborn,1,0
2020-06-13,Dearborn,1,0
2020-06-14,Dearborn,0,0
2020-06-15,Dearborn,0,0
2020-06-16,Dearborn,0,0
2020-06-17,Dearborn,0,0
2020-06-18,Dearborn,0,0
2020-06-19,Dearborn,0,0
2020-06-20,Dearborn,2,0
2020-06-21,Dearborn,0,0
2020-06-22,Dearborn,1,0
2020-06-23,Dearborn,1,0
2020-06-24,Dearborn,0,0
2020-06-25,Dearborn,1,0
2020-06-26,Dearborn,1,0
2020-06-27,Dearborn,0,0
2020-06-28,Dearborn,1,0
2020-06-29,Dearborn,4,0
2020-06-30,Dearborn,2,0
2020-07-01,Dearborn,0,0
2020-07-02,Dearborn,0,0
2020-07-03,Dearborn,0,0
2020-07-04,Dearborn,0,0
2020-07-05,Dearborn,0,0
2020-07-06,Dearborn,2,0
2020-07-07,Dearborn,1,1
2020-07-08,Dearborn,1,0
2020-07-09,Dearborn,1,0
2020-07-10,Dearborn,1,0
2020-07-11,Dearborn,2,1
2020-07-12,Dearborn,1,0
2020-07-13,Dearborn,2,0
2020-07-14,Dearborn,0,0
2020-07-15,Dearborn,1,0
2020-07-16,Dearborn,0,0
2020-07-17,Dearborn,3,2
2020-07-18,Dearborn,1,0
2020-07-19,Dearborn,1,0
2020-07-20,Dearborn,3,0
2020-07-21,Dearborn,2,0
2020-07-22,Dearborn,2,0
2020-07-23,Dearborn,0,1
2020-07-24,Dearborn,1,0
2020-07-25,Dearborn,1,0
2020-07-26,Dearborn,3,0
2020-07-27,Dearborn,2,2
2020-07-28,Dearborn,2,0
2020-07-29,Dearborn,2,1
2020-07-30,Dearborn,1,1
2020-07-31,Dearborn,0,0
2020-08-01,Dearborn,1,0
2020-08-02,Dearborn,0,0
2020-08-03,Dearborn,0,1
2020-08-04,Dearborn,0,0
2020-08-05,Dearborn,1,0
2020-08-06,Dearborn,3,1
2020-08-07,Dearborn,1,1
2020-08-08,Dearborn,1,0
2020-08-09,Dearborn,3,1
2020-08-10,Dearborn,0,0
2020-08-11,Dearborn,0,0
2020-08-12,Dearborn,1,0
2020-08-13,Dearborn,1,0
2020-08-14,Dearborn,0,0
2020-08-15,Dearborn,0,0
2020-08-16,Dearborn,0,0
2020-08-17,Dearborn,0,0
2020-08-18,Dearborn,0,0
2020-08-19,Dearborn,0,0
2020-08-20,Dearborn,2,1
2020-08-21,Dearborn,0,0
2020-08-22,Dearborn,0,0
2020-08-23,Dearborn,2,0
2020-08-24,Dearborn,0,0
2020-08-25,Dearborn,0,0
2020-08-26,Dearborn,0,0
2020-08-27,Dearborn,0,0
2020-08-28,Dearborn,0,0
2020-08-29,Dearborn,0,0
2020-08-30,Dearborn,0,0
2020-08-31,Dearborn,0,0
2020-09-01,Dearborn,0,0
2020-09-02,Dearborn,1,1
2020-09-03,Dearborn,0,0
2020-09-04,Dearborn,1,0
2020-09-05,Dearborn,2,0
2020-09-06,Dearborn,1,0
2020-09-07,Dearborn,2,0
2020-09-08,Dearborn,0,0
2020-09-09,Dearborn,0,0
2020-09-10,Dearborn,0,0
2020-09-11,Dearborn,0,0
2020-09-12,Dearborn,0,0
2020-09-13,Dearborn,0,0
2020-09-14,Dearborn,0,0
2020-09-15,Dearborn,0,0
2020-09-16,Dearborn,0,0
2020-09-17,Dearborn,1,0
2020-09-18,Dearborn,0,0
2020-09-19,Dearborn,1,0
2020-09-20,Dearborn,0,0
2020-09-21,Dearborn,0,0
2020-09-22,Dearborn,0,0
2020-09-23,Dearborn,0,0
2020-09-24,Dearborn,0,0
2020-09-25,Dearborn,0,0
2020-09-26,Dearborn,0,0
2020-09-27,Dearborn,1,0
2020-09-28,Dearborn,4,0
2020-09-29,Dearborn,1,1
2020-09-30,Dearborn,1,0
2020-10-01,Dearborn,0,0
2020-10-02,Dearborn,0,0
2020-10-03,Dearborn,1,0
2020-10-04,Dearborn,1,0
2020-10-05,Dearborn,2,1
2020-10-06,Dearborn,1,1
2020-10-07,Dearborn,0,0
2020-10-08,Dearborn,1,0
2020-10-09,Dearborn,2,2
2020-10-10,Dearborn,3,1
2020-10-11,Dearborn,1,0
2020-10-12,Dearborn,2,0
2020-10-13,Dearborn,1,0
2020-10-14,Dearborn,2,2
2020-10-15,Dearborn,1,0
2020-10-16,Dearborn,1,2
2020-10-17,Dearborn,4,0
2020-10-18,Dearborn,4,1
2020-10-19,Dearborn,2,1
2020-10-20,Dearborn,3,0
2020-10-21,Dearborn,4,2
2020-10-22,Dearborn,1,0
2020-10-23,Dearborn,0,1
2020-10-24,Dearborn,3,1
2020-10-25,Dearborn,5,2
2020-10-26,Dearborn,4,0
2020-10-27,Dearborn,5,1
2020-10-28,Dearborn,7,1
2020-10-29,Dearborn,1,2
2020-10-30,Dearborn,1,0
2020-10-31,Dearborn,4,1
2020-11-01,Dearborn,2,1
2020-11-02,Dearborn,3,0
2020-11-03,Dearborn,5,3
2020-11-04,Dearborn,1,0
2020-11-05,Dearborn,3,1
2020-11-06,Dearborn,9,1
2020-11-07,Dearborn,4,0
2020-11-08,Dearborn,10,0
2020-11-09,Dearborn,6,1
2020-11-10,Dearborn,8,3
2020-11-11,Dearborn,3,1
2020-11-12,Dearborn,2,0
2020-11-13,Dearborn,6,0
2020-11-14,Dearborn,0,0
2020-11-15,Dearborn,2,2
2020-03-01,Decatur,0,0
2020-03-02,Decatur,1,0
2020-03-03,Decatur,2,1
2020-03-04,Decatur,0,0
2020-03-05,Decatur,0,0
2020-03-06,Decatur,0,1
2020-03-07,Decatur,1,0
2020-03-08,Decatur,1,0
2020-03-09,Decatur,0,0
2020-03-10,Decatur,1,1
2020-03-11,Decatur,2,0
2020-03-12,Decatur,0,0
2020-03-13,Decatur,2,1
2020-03-14,Decatur,1,1
2020-03-15,Decatur,0,0
2020-03-16,Decatur,2,0
2020-03-17,Decatur,2,1
2020-03-18,Decatur,1,1
2020-03-19,Decatur,5,3
2020-03-20,Decatur,4,3
2020-03-21,Decatur,4,4
2020-03-22,Decatur,3,3
2020-03-23,Decatur,3,1
2020-03-24,Decatur,2,1
2020-03-25,Decatur,3,2
2020-03-26,Decatur,4,2
2020-03-27,Decatur,2,2
2020-03-28,Decatur,6,1
2020-03-29,Decatur,2,3
2020-03-30,Decatur,3,2
2020-03-31,Decatur,6,3
2020-04-01,Decatur,4,2
2020-04-02,Decatur,2,0
2020-04-03,Decatur,4,2
2020-04-04,Decatur,1,0
2020-04-05,Decatur,5,2
2020-04-06,Decatur,2,0
2020-04-07,Decatur,3,2
2020-04-08,Decatur,5,0
2020-04-09,Decatur,0,2
2020-04-10,Decatur,1,1
2020-04-11,Decatur,2,1
2020-04-12,Decatur,1,0
2020-04-13,Decatur,2,0
2020-04-14,Decatur,2,0
2020-04-15,Decatur,3,1
2020-04-16,Decatur,1,2
2020-04-17,Decatur,2,0
2020-04-18,Decatur,3,1
2020-04-19,Decatur,1,0
2020-04-20,Decatur,2,1
2020-04-21,Decatur,1,0
2020-04-22,Decatur,2,0
2020-04-23,Decatur,1,0
2020-04-24,Decatur,2,1
2020-04-25,Decatur,2,0
2020-04-26,Decatur,0,0
2020-04-27,Decatur,1,0
2020-04-28,Decatur,1,0
2020-04-29,Decatur,1,0
2020-04-30,Decatur,1,0
2020-05-01,Decatur,1,0
2020-05-02,Decatur,1,2
2020-05-03,Decatur,1,0
2020-05-04,Decatur,1,1
2020-05-05,Decatur,1,1
2020-05-06,Decatur,1,0
2020-05-07,Decatur,0,0
2020-05-08,Decatur,2,0
2020-05-09,Decatur,3,1
2020-05-10,Decatur,0,0
2020-05-11,Decatur,1,0
2020-05-12,Decatur,0,1
2020-05-13,Decatur,0,0
2020-05-14,Decatur,2,0
2020-05-15,Decatur,0,0
2020-05-16,Decatur,0,0
2020-05-17,Decatur,1,0
2020-05-18,Decatur,2,1
2020-05-19,Decatur,2,0
2020-05-20,Decatur,1,0
2020-05-21,Decatur,1,1
2020-05-22,Decatur,4,3
2020-05-23,Decatur,2,1
2020-05-24,Decatur,2,0
2020-05-25,Decatur,1,0
2020-05-26,Decatur,3,1
2020-05-27,Decatur,1,0
2020-05-28,Decatur,0,0
2020-05-29,Decatur,0,0
2020-05-30,Decatur,2,0
2020-05-31,Decatur,0,0
2020-06-01,Decatur,0,0
2020-06-02,Decatur,1,0
2020-06-03,Decatur,0,0
2020-06-04,Decatur,1,0
2020-06-05,Decatur,3,0
2020-06-06,Decatur,2,1
2020-06-07,Decatur,1,0
2020-06-08,Decatur,2,1
2020-06-09,Decatur,0,0
2020-06-10,Decatur,1,0
2020-06-11,Decatur,0,2
2020-06-12,Decatur,0,0
2020-06-13,Decatur,0,0
2020-06-14,Decatur,1,0
2020-06-15,Decatur,1,0
2020-06-16,Decatur,0,0
2020-06-17,Decatur,0,0
2020-06-18,Decatur,1,0
2020-06-19,Decatur,1,1
2020-06-20,Decatur,0,0
2020-06-21,Decatur,1,0
2020-06-22,Decatur,2,0
2020-06-23,Decatur,0,0
2020-06-24,Decatur,0,0
2020-06-25,Decatur,0,0
2020-06-26,Decatur,1,0
2020-06-27,Decatur,1,0
2020-06-28,Decatur,0,0
2020-06-29,Decatur,1,0
2020-06-30,Decatur,0,0
2020-07-01,Decatur,0,0
2020-07-02,Decatur,0,0
2020-07-03,Decatur,2,0
2020-07-04,Decatur,1,0
2020-07-05,Decatur,1,0
2020-07-06,Decatur,1,0
2020-07-07,Decatur,2,1
2020-07-08,Decatur,0,0
2020-07-09,Decatur,2,1
2020-07-10,Decatur,0,0
2020-07-11,Decatur,0,0
2020-07-12,Decatur,0,0
2020-07-13,Decatur,0,0
2020-07-14,Decatur,0,1
2020-07-15,Decatur,0,0
2020-07-16,Decatur,1,0
2020-07-17,Decatur,2,0
2020-07-18,Decatur,1,0
2020-07-19,Decatur,0,0
2020-07-20,Decatur,1,0
2020-07-21,Decatur,1,0
2020-07-22,Decatur,0,0
2020-07-23,Decatur,2,1
2020-07-24,Decatur,2,0
2020-07-25,Decatur,0,0
2020-07-26,Decatur,1,0
2020-07-27,Decatur,3,0
2020-07-28,Decatur,1,0
2020-07-29,Decatur,2,0
2020-07-30,Decatur,0,0
2020-07-31,Decatur,1,1
2020-08-01,Decatur,2,1
2020-08-02,Decatur,2,0
2020-08-03,Decatur,4,0
2020-08-04,Decatur,1,0
2020-08-05,Decatur,4,1
2020-08-06,Decatur,1,0
2020-08-07,Decatur,0,0
2020-08-08,Decatur,0,0
2020-08-09,Decatur,3,1
2020-08-10,Decatur,1,0
2020-08-11,Decatur,0,0
2020-08-12,Decatur,0,0
2020-08-13,Decatur,2,0
2020-08-14,Decatur,2,0
2020-08-15,Decatur,2,0
2020-08-16,Decatur,0,0
2020-08-17,Decatur,2,0
2020-08-18,Decatur,0,0
2020-08-19,Decatur,0,1
2020-08-20,Decatur,0,0
2020-08-21,Decatur,0,0
2020-08-22,Decatur,0,0
2020-08-23,Decatur,2,1
2020-08-24,Decatur,2,1
2020-08-25,Decatur,1,0
2020-08-26,Decatur,1,0
2020-08-27,Decatur,1,2
2020-08-28,Decatur,1,1
2020-08-29,Decatur,2,0
2020-08-30,Decatur,0,0
2020-08-31,Decatur,4,1
2020-09-01,Decatur,0,0
2020-09-02,Decatur,3,1
2020-09-03,Decatur,0,0
2020-09-04,Decatur,1,0
2020-09-05,Decatur,1,0
2020-09-06,Decatur,2,0
2020-09-07,Decatur,2,1
2020-09-08,Decatur,2,1
2020-09-09,Decatur,1,0
2020-09-10,Decatur,0,0
2020-09-11,Decatur,1,0
2020-09-12,Decatur,2,0
2020-09-13,Decatur,2,0
2020-09-14,Decatur,3,0
2020-09-15,Decatur,2,0
2020-09-16,Decatur,1,0
2020-09-17,Decatur,1,0
2020-09-18,Decatur,0,0
2020-09-19,Decatur,1,0
2020-09-20,Decatur,1,1
2020-09-21,Decatur,1,1
2020-09-22,Decatur,1,0
2020-09-23,Decatur,1,0
2020-09-24,Decatur,1,0
2020-09-25,Decatur,1,0
2020-09-26,Decatur,2,0
2020-09-27,Decatur,1,0
2020-09-28,Decatur,0,0
2020-09-29,Decatur,1,0
2020-09-30,Decatur,0,0
2020-10-01,Decatur,2,0
2020-10-02,Decatur,0,0
2020-10-03,Decatur,0,0
2020-10-04,Decatur,1,0
2020-10-05,Decatur,2,1
2020-10-06,Decatur,2,0
2020-10-07,Decatur,2,0
2020-10-08,Decatur,2,0
2020-10-09,Decatur,2,1
2020-10-10,Decatur,4,1
2020-10-11,Decatur,3,0
2020-10-12,Decatur,3,0
2020-10-13,Decatur,1,0
2020-10-14,Decatur,3,0
2020-10-15,Decatur,1,0
2020-10-16,Decatur,0,0
2020-10-17,Decatur,2,1
2020-10-18,Decatur,3,0
2020-10-19,Decatur,3,0
2020-10-20,Decatur,1,0
2020-10-21,Decatur,2,1
2020-10-22,Decatur,2,1
2020-10-23,Decatur,0,0
2020-10-24,Decatur,0,0
2020-10-25,Decatur,4,1
2020-10-26,Decatur,3,1
2020-10-27,Decatur,3,0
2020-10-28,Decatur,0,0
2020-10-29,Decatur,2,0
2020-10-30,Decatur,5,2
2020-10-31,Decatur,4,2
2020-11-01,Decatur,1,0
2020-11-02,Decatur,0,1
2020-11-03,Decatur,1,1
2020-11-04,Decatur,4,0
2020-11-05,Decatur,7,1
2020-11-06,Decatur,8,1
2020-11-07,Decatur,4,1
2020-11-08,Decatur,5,4
